date,day,th_month,year,1st_prize,2digit_up,3digit_up,2digit_buttom,"3digit_front,3digit_bottom",3digit_front,3digit_bottom,thai_zodiac,dow,moon_phase,moon_category,moon_distance_km
2007-05-16,16,พฤษภาคม,2550,232897,97,897,25,['924' '858' '751' '585'],['924' '858'],['751' '585'],Pig,Wednesday,0.011423168182373046,เริ่มข้างขึ้น,359512.15898172924
2007-05-02,2,พฤษภาคม,2550,430374,74,374,81,['553' '442' '881' '729'],['553' '442'],['881' '729'],Pig,Wednesday,0.9971600341796875,ช่วงข้างแรมแก่,405366.3277171715
2007-04-16,16,เมษายน,2550,405105,05,105,63,['013' '987' '866' '522'],['013' '987'],['866' '522'],Pig,Monday,0.033928570747375486,เริ่มข้างขึ้น,358651.3812606153
2007-04-01,1,เมษายน,2550,622780,80,780,93,['677' '794' '814' '022'],['677' '794'],['814' '022'],Pig,Sunday,0.9738056945800782,ช่วงข้างแรมแก่,404531.91703910707
2007-03-16,16,มีนาคม,2550,876763,63,763,85,['191' '001' '906' '350'],['191' '001'],['906' '350'],Pig,Friday,0.133872127532959,ช่วงข้างขึ้น,370200.1112853456
2007-03-01,1,มีนาคม,2550,742425,25,425,61,['949' '294' '942' '801'],['949' '294'],['942' '801'],Pig,Thursday,0.9167855834960937,ช่วงข้างแรมแก่,394174.0926536196
2007-02-16,16,กุมภาพันธ์,2550,277859,59,859,95,['625' '607' '979' '384'],['625' '607'],['979' '384'],Pig,Friday,0.039318039417266845,เริ่มข้างขึ้น,370472.8029366466
2007-02-01,1,กุมภาพันธ์,2550,769925,25,925,56,['893' '239' '287' '865'],['893' '239'],['287' '865'],Pig,Thursday,0.9829084777832031,ช่วงข้างแรมแก่,389482.15222953586
2007-01-16,16,มกราคม,2550,838739,39,739,55,['293' '263' '845' '803'],['293' '263'],['845' '803'],Pig,Tuesday,0.11699499130249023,เริ่มข้างขึ้น,388095.39205519715
2006-12-30,30,ธันวาคม,2549,778584,84,584,07,['811' '403' '164' '971'],['811' '403'],['164' '971'],Dog,Saturday,0.7592037963867188,ช่วงข้างแรม,371214.42391499644
2006-12-16,16,ธันวาคม,2549,147977,77,977,45,['439' '694' '647' '197'],['439' '694'],['647' '197'],Dog,Saturday,0.20203474044799805,ช่วงข้างขึ้น,401461.6020090226
2006-12-01,1,ธันวาคม,2549,270052,52,052,12,['621' '462' '091' '236'],['621' '462'],['091' '236'],Dog,Friday,0.7945742034912109,ช่วงข้างแรม,366464.4202666544
2006-11-16,16,พฤศจิกายน,2549,562856,56,856,94,['508' '307' '680' '347'],['508' '307'],['680' '347'],Dog,Thursday,0.2110980224609375,ช่วงข้างขึ้น,405193.28746635234
2006-11-01,1,พฤศจิกายน,2549,910957,57,957,29,['647' '739' '137' '905'],['647' '739'],['137' '905'],Dog,Wednesday,0.7311390686035156,ช่วงข้างแรม,367072.1858335915
2006-10-16,16,ตุลาคม,2549,264825,25,825,58,['903' '092' '358' '832'],['903' '092'],['358' '832'],Dog,Monday,0.3104956817626953,ช่วงข้างขึ้น,400582.6076914556
2006-10-01,1,ตุลาคม,2549,952335,35,335,92,['007' '804' '879' '951'],['007' '804'],['879' '951'],Dog,Sunday,0.5591409301757813,จันทร์เพ็ญ,379624.1870710021
2006-09-16,16,กันยายน,2549,217948,48,948,41,['916' '290' '864' '121'],['916' '290'],['864' '121'],Dog,Saturday,0.34526561737060546,ช่วงข้างขึ้น,392225.9269312327
2006-09-01,1,กันยายน,2549,381761,61,761,44,['600' '693' '093' '626'],['600' '693'],['093' '626'],Dog,Friday,0.505801887512207,จันทร์เพ็ญ,389875.49835524056
2006-08-16,16,สิงหาคม,2549,977486,86,486,91,['221' '305' '230' '103'],['221' '305'],['230' '103'],Dog,Wednesday,0.5097396087646484,จันทร์เพ็ญ,376994.4489597203
2006-08-01,1,สิงหาคม,2549,238654,54,654,88,['847' '005' '817' '487'],['847' '005'],['817' '487'],Dog,Tuesday,0.37024837493896484,ช่วงข้างขึ้น,402058.46548286267
2006-07-16,16,กรกฎาคม,2549,512434,34,434,48,['989' '098' '518' '432'],['989' '098'],['518' '432'],Dog,Sunday,0.7023512268066406,ช่วงข้างแรม,367210.46477798605
2006-07-01,1,กรกฎาคม,2549,952890,90,890,65,['126' '183' '017' '839'],['126' '183'],['017' '839'],Dog,Saturday,0.25662778854370116,ช่วงข้างขึ้น,404027.1814765828
2006-06-16,16,มิถุนายน,2549,100935,35,935,17,['381' '410' '595' '250'],['381' '410'],['595' '250'],Dog,Friday,0.7821338653564454,ช่วงข้างแรม,369095.8999263542
2006-06-01,1,มิถุนายน,2549,810850,50,850,99,['526' '149' '382' '664'],['526' '149'],['382' '664'],Dog,Thursday,0.23208309173583985,ช่วงข้างขึ้น,398349.83812658815
2006-05-16,16,พฤษภาคม,2549,100344,44,344,71,['386' '463' '811' '696'],['386' '463'],['811' '696'],Dog,Tuesday,0.9166354370117188,ช่วงข้างแรมแก่,380069.46617053356
2006-05-02,2,พฤษภาคม,2549,024554,54,554,27,['006' '438' '082' '117'],['006' '438'],['082' '117'],Dog,Tuesday,0.20283103942871095,ช่วงข้างขึ้น,388367.5960729411
2006-04-16,16,เมษายน,2549,038564,64,564,49,['210' '442' '769' '877'],['210' '442'],['769' '877'],Dog,Sunday,0.9467192077636719,ช่วงข้างแรมแก่,391790.78364349436
2006-04-01,1,เมษายน,2549,738365,65,365,95,['064' '955' '301' '522'],['064' '955'],['301' '522'],Dog,Saturday,0.09178244590759277,เริ่มข้างขึ้น,370613.72903463664
2006-03-16,16,มีนาคม,2549,936177,77,177,30,['486' '185' '205' '320'],['486' '185'],['205' '320'],Dog,Thursday,0.990701904296875,ช่วงข้างแรมแก่,403468.03994147805
2006-03-01,1,มีนาคม,2549,582473,73,473,43,['586' '801' '108' '914'],['586' '801'],['108' '914'],Dog,Wednesday,0.01475762128829956,เริ่มข้างขึ้น,358201.2606564816
2006-02-16,16,กุมภาพันธ์,2549,317009,09,009,66,['784' '240' '135' '280'],['784' '240'],['135' '280'],Dog,Thursday,0.9320596313476562,ช่วงข้างแรมแก่,405026.2729730597
2006-02-01,1,กุมภาพันธ์,2549,412729,29,729,87,['915' '720' '149' '384'],['915' '720'],['149' '384'],Dog,Wednesday,0.08606833457946778,เริ่มข้างขึ้น,360371.78728088737
2006-01-16,16,มกราคม,2549,432747,47,747,79,['222' '789' '965' '200'],['222' '789'],['965' '200'],Dog,Monday,0.9756497192382813,ช่วงข้างแรมแก่,404585.62639232026
2005-12-30,30,ธันวาคม,2548,492955,55,955,94,['066' '308' '742' '150'],['066' '308'],['742' '150'],Rooster,Friday,0.019704810380935668,เริ่มข้างขึ้น,368570.4051066865
2005-12-16,16,ธันวาคม,2548,449565,65,565,86,['802' '162' '958' '994'],['802' '162'],['958' '994'],Rooster,Friday,0.9971262359619141,ช่วงข้างแรมแก่,393895.270751887
2005-12-01,1,ธันวาคม,2548,388551,51,551,17,['072' '764' '027' '770'],['072' '764'],['027' '770'],Rooster,Thursday,0.0060640513896942135,เริ่มข้างขึ้น,376604.3421140732
2005-11-16,16,พฤศจิกายน,2548,742518,18,518,80,['502' '741' '887' '137'],['502' '741'],['887' '137'],Rooster,Wednesday,0.9991416931152344,ช่วงข้างแรมแก่,381480.22488207323
2005-11-01,1,พฤศจิกายน,2548,970577,77,577,98,['171' '375' '009' '216'],['171' '375'],['009' '216'],Rooster,Tuesday,0.012353998422622681,เริ่มข้างขึ้น,389619.8042164999
2005-10-16,16,ตุลาคม,2548,041072,72,072,71,['346' '913' '410' '269'],['346' '913'],['410' '269'],Rooster,Sunday,0.9695786285400391,ช่วงข้างแรมแก่,366685.2137750969
2005-10-01,1,ตุลาคม,2548,766482,82,482,24,['766' '551' '792' '275'],['766' '551'],['792' '275'],Rooster,Saturday,0.056620936393737796,เริ่มข้างขึ้น,402634.8135163379
2005-09-16,16,กันยายน,2548,214768,68,768,10,['498' '282' '124' '057'],['498' '282'],['124' '057'],Rooster,Friday,0.9360884094238281,ช่วงข้างแรมแก่,360680.0413508853
2005-09-01,1,กันยายน,2548,316933,33,933,17,['123' '338' '969' '047'],['123' '338'],['969' '047'],Rooster,Thursday,0.07049503803253174,เริ่มข้างขึ้น,406207.70458890824
2005-08-16,16,สิงหาคม,2548,475560,60,560,68,['272' '844' '103' '915'],['272' '844'],['103' '915'],Rooster,Tuesday,0.8022409057617188,ช่วงข้างแรม,366389.011220152
2005-08-01,1,สิงหาคม,2548,961633,33,633,26,['055' '152' '386' '272'],['055' '152'],['386' '272'],Rooster,Monday,0.150310697555542,ช่วงข้างขึ้น,401108.86879242724
2005-07-16,16,กรกฎาคม,2548,477452,52,452,13,['757' '150' '460' '642'],['757' '150'],['460' '642'],Rooster,Saturday,0.6414540863037109,ช่วงข้างแรม,382096.0712336702
2005-07-01,1,กรกฎาคม,2548,009554,54,554,87,['798' '427' '641' '244'],['798' '427'],['641' '244'],Rooster,Friday,0.27150821685791016,ช่วงข้างขึ้น,387810.71855077986
2005-06-16,16,มิถุนายน,2548,793070,70,070,44,['806' '021' '074' '605'],['806' '021'],['074' '605'],Rooster,Thursday,0.5944417190551757,จันทร์เพ็ญ,392863.05500449846
2005-06-01,1,มิถุนายน,2548,176893,93,893,35,['176' '579' '616' '405'],['176' '579'],['616' '405'],Rooster,Wednesday,0.33580951690673827,ช่วงข้างขึ้น,377603.32911764504
2005-05-16,16,พฤษภาคม,2548,867134,34,134,97,['376' '648' '465' '693'],['376' '648'],['465' '693'],Rooster,Monday,0.465738410949707,จันทร์เพ็ญ,403313.35561098525
2005-05-02,2,พฤษภาคม,2548,772467,67,467,43,['017' '383' '815' '073'],['017' '383'],['815' '073'],Rooster,Monday,0.41753646850585935,จันทร์เพ็ญ,370931.3874660921
2005-04-16,16,เมษายน,2548,119327,27,327,10,['081' '968' '346' '627'],['081' '968'],['346' '627'],Rooster,Saturday,0.44356990814208985,จันทร์เพ็ญ,403908.4078744706
2005-04-01,1,เมษายน,2548,815753,53,753,69,['482' '381' '224' '807'],['482' '381'],['224' '807'],Rooster,Friday,0.6183444595336914,จันทร์เพ็ญ,372156.6016091709
2005-03-16,16,มีนาคม,2548,196345,45,345,03,['073' '601' '783' '394'],['073' '601'],['783' '394'],Rooster,Wednesday,0.3289342880249023,ช่วงข้างขึ้น,395183.42445479473
2005-03-01,1,มีนาคม,2548,800751,51,751,93,['681' '714' '998' '669'],['681' '714'],['998' '669'],Rooster,Tuesday,0.7815937042236328,ช่วงข้างแรม,383923.5128197167
2005-02-16,16,กุมภาพันธ์,2548,816422,22,422,53,['086' '356' '192' '065'],['086' '356'],['192' '065'],Rooster,Wednesday,0.5000897598266602,จันทร์เพ็ญ,395977.6750263386
2005-02-01,1,กุมภาพันธ์,2548,540054,54,054,34,['389' '180' '863' '571'],['389' '180'],['863' '571'],Rooster,Tuesday,0.63856689453125,ช่วงข้างแรม,385881.6750300233
2005-01-16,16,มกราคม,2548,335022,22,022,08,['689' '291' '039' '479'],['689' '291'],['039' '479'],Rooster,Sunday,0.36741645812988283,ช่วงข้างขึ้น,380417.49720640015
2004-12-30,30,ธันวาคม,2547,168858,58,858,28,['221' '603' '627' '179'],['221' '603'],['627' '179'],Monkey,Thursday,0.900364990234375,ช่วงข้างแรมแก่,404730.34906586166
2004-12-16,16,ธันวาคม,2547,479372,72,372,17,['288' '075' '999' '183'],['288' '075'],['999' '183'],Monkey,Thursday,0.21658241271972656,ช่วงข้างขึ้น,366116.5285546612
2004-12-01,1,ธันวาคม,2547,504658,58,658,69,['139' '014' '984' '691'],['139' '014'],['984' '691'],Monkey,Wednesday,0.8496257781982421,ช่วงข้างแรม,405820.83702331875
2004-11-16,16,พฤศจิกายน,2547,754622,22,622,64,['918' '019' '744' '904'],['918' '019'],['744' '904'],Monkey,Tuesday,0.1594771671295166,ช่วงข้างขึ้น,363746.52497445
2004-11-01,1,พฤศจิกายน,2547,185966,66,966,23,['862' '137' '745' '661'],['862' '137'],['745' '661'],Monkey,Monday,0.8612405395507813,ช่วงข้างแรม,403296.3232674566
2004-10-16,16,ตุลาคม,2547,355858,58,858,62,['162' '200' '438' '890'],['162' '200'],['438' '890'],Monkey,Saturday,0.04559672355651855,เริ่มข้างขึ้น,369691.12634468125
2004-10-01,1,ตุลาคม,2547,110866,66,866,66,['200' '547' '781' '806'],['200' '547'],['781' '806'],Monkey,Friday,0.9349605560302734,ช่วงข้างแรมแก่,391266.22925997246
2004-09-16,16,กันยายน,2547,923373,73,373,59,['295' '888' '774' '867'],['295' '888'],['774' '867'],Monkey,Thursday,0.02255343198776245,เริ่มข้างขึ้น,381296.1780452519
2004-09-01,1,กันยายน,2547,096597,97,597,70,['709' '929' '014' '456'],['709' '929'],['014' '456'],Monkey,Wednesday,0.9542398071289062,ช่วงข้างแรมแก่,378662.71302035544
2004-08-16,16,สิงหาคม,2547,335921,21,921,59,['114' '082' '559' '288'],['114' '082'],['559' '288'],Monkey,Monday,0.0017804355919361114,เริ่มข้างขึ้น,396710.03096710425
2004-08-02,2,สิงหาคม,2547,868990,90,990,45,['956' '811' '510' '377'],['956' '811'],['510' '377'],Monkey,Monday,0.9761924743652344,ช่วงข้างแรมแก่,366481.73125792993
2004-07-16,16,กรกฎาคม,2547,205588,88,588,25,['696' '726' '461' '154'],['696' '726'],['461' '154'],Monkey,Friday,0.021396644115447998,เริ่มข้างขึ้น,405701.3668018394
2004-07-01,1,กรกฎาคม,2547,312471,71,471,66,['313' '598' '664' '261'],['313' '598'],['664' '261'],Monkey,Thursday,0.9664594268798828,ช่วงข้างแรมแก่,358319.37247019494
2004-06-16,16,มิถุนายน,2547,208713,13,713,87,['414' '911' '459' '986'],['414' '911'],['459' '986'],Monkey,Wednesday,0.031013097763061524,เริ่มข้างขึ้น,405616.030929354
2004-06-01,1,มิถุนายน,2547,614144,44,144,72,['990' '776' '425' '992'],['990' '776'],['425' '992'],Monkey,Tuesday,0.9305717468261718,ช่วงข้างแรมแก่,363291.31904893555
2004-05-16,16,พฤษภาคม,2547,589207,07,207,13,['492' '992' '526' '253'],['492' '992'],['526' '253'],Monkey,Sunday,0.09445335388183594,เริ่มข้างขึ้น,396587.39112750394
2004-05-02,2,พฤษภาคม,2547,653403,03,403,91,['385' '550' '822' '101'],['385' '550'],['822' '101'],Monkey,Sunday,0.8912229919433594,ช่วงข้างแรมแก่,373659.4185700896
2004-04-16,16,เมษายน,2547,705832,32,832,12,['008' '966' '634' '721'],['008' '966'],['634' '721'],Monkey,Friday,0.1282387351989746,ช่วงข้างขึ้น,385865.1303200517
2004-04-01,1,เมษายน,2547,196391,91,391,62,['808' '918' '257' '851'],['808' '918'],['257' '851'],Monkey,Thursday,0.7792206573486328,ช่วงข้างแรม,391225.7208437682
2004-03-16,16,มีนาคม,2547,615366,66,366,69,['779' '094' '478' '830'],['779' '094'],['478' '830'],Monkey,Tuesday,0.26895599365234374,ช่วงข้างขึ้น,373208.0788820633
2004-03-01,1,มีนาคม,2547,697483,83,483,50,['610' '510' '759' '206'],['610' '510'],['759' '206'],Monkey,Monday,0.6730120849609375,ช่วงข้างแรม,402707.7147331182
2004-02-16,16,กุมภาพันธ์,2547,698002,02,002,00,['877' '309' '798' '072'],['877' '309'],['798' '072'],Monkey,Monday,0.2362832832336426,ช่วงข้างขึ้น,368363.75297139864
2004-02-01,1,กุมภาพันธ์,2547,216822,22,822,77,['361' '242' '769' '765'],['361' '242'],['769' '765'],Monkey,Sunday,0.7484693908691407,ช่วงข้างแรม,404703.6337131285
2004-01-16,16,มกราคม,2547,731342,42,342,96,['025' '357' '926' '391'],['025' '357'],['926' '391'],Monkey,Friday,0.41174495697021485,จันทร์เพ็ญ,371213.8317885343
2003-12-30,30,ธันวาคม,2546,739447,47,447,64,['654' '435' '743' '216'],['654' '435'],['743' '216'],Goat,Tuesday,0.45952186584472654,จันทร์เพ็ญ,393017.3561943392
2003-12-16,16,ธันวาคม,2546,177947,47,947,87,['676' '847' '735' '571'],['676' '847'],['735' '571'],Goat,Tuesday,0.5796927261352539,จันทร์เพ็ญ,384026.8563028448
2003-12-01,1,ธันวาคม,2546,991307,07,307,78,['945' '719' '559' '217'],['945' '719'],['559' '217'],Goat,Monday,0.5300806045532227,จันทร์เพ็ญ,388839.10289164865
2003-11-16,16,พฤศจิกายน,2546,238511,11,511,68,['155' '767' '594' '474'],['155' '767'],['594' '474'],Goat,Sunday,0.6199474334716797,จันทร์เพ็ญ,393757.8277507331
2003-11-01,1,พฤศจิกายน,2546,941438,38,438,47,['866' '156' '216' '264'],['866' '156'],['216' '264'],Goat,Saturday,0.4811949157714844,จันทร์เพ็ญ,378826.1050929385
2003-10-16,16,ตุลาคม,2546,305500,00,500,03,['109' '012' '084' '470'],['109' '012'],['084' '470'],Goat,Thursday,0.7354824066162109,ช่วงข้างแรม,403839.3728951784
2003-10-01,1,ตุลาคม,2546,912040,40,040,43,['407' '100' '379' '563'],['407' '100'],['379' '563'],Goat,Wednesday,0.301276912689209,ช่วงข้างขึ้น,367573.9607638051
2003-09-16,16,กันยายน,2546,600589,89,589,53,['909' '356' '996' '494'],['909' '356'],['996' '494'],Goat,Tuesday,0.7536444854736328,ช่วงข้างแรม,404624.9505556002
2003-09-01,1,กันยายน,2546,187813,13,813,92,['661' '918' '793' '249'],['661' '918'],['793' '249'],Goat,Monday,0.2257811737060547,ช่วงข้างขึ้น,367945.3982104105
2003-08-16,16,สิงหาคม,2546,354771,71,771,00,['496' '271' '206' '624'],['496' '271'],['206' '624'],Goat,Saturday,0.8499594879150391,ช่วงข้างแรม,396604.5279639377
2003-08-01,1,สิงหาคม,2546,766098,98,098,91,['733' '856' '007' '460'],['733' '856'],['007' '460'],Goat,Friday,0.08685623168945313,เริ่มข้างขึ้น,377358.3280861913
2003-07-16,16,กรกฎาคม,2546,679545,45,545,75,['049' '589' '281' '363'],['049' '589'],['281' '363'],Goat,Wednesday,0.9383358001708985,ช่วงข้างแรมแก่,380252.1894305572
2003-07-01,1,กรกฎาคม,2546,461414,14,414,91,['151' '878' '395' '282'],['151' '878'],['395' '282'],Goat,Tuesday,0.0166354763507843,เริ่มข้างขึ้น,392482.1087035304
2003-06-16,16,มิถุนายน,2546,389872,72,872,29,['605' '995' '922' '006'],['605' '995'],['922' '006'],Goat,Monday,0.966194839477539,ช่วงข้างแรมแก่,367884.2698609363
2003-06-01,1,มิถุนายน,2546,766066,66,066,36,['083' '523' '354' '686'],['083' '523'],['354' '686'],Goat,Sunday,0.006486778855323791,เริ่มข้างขึ้น,401991.4158687671
2003-05-16,16,พฤษภาคม,2546,552784,84,784,20,['608' '048' '699' '362'],['608' '048'],['699' '362'],Goat,Friday,0.9996239471435547,ช่วงข้างแรมแก่,357567.7550039255
2003-05-02,2,พฤษภาคม,2546,135603,03,603,12,['498' '870' '386' '522'],['498' '870'],['386' '522'],Goat,Friday,0.002249498814344406,เริ่มข้างขึ้น,406375.2415467263
2003-04-16,16,เมษายน,2546,892525,25,525,21,['933' '906' '796' '823'],['933' '906'],['796' '823'],Goat,Wednesday,0.9887706756591796,ช่วงข้างแรมแก่,358579.2114941706
2003-04-01,1,เมษายน,2546,933164,64,164,86,['467' '863' '732' '902'],['467' '863'],['732' '902'],Goat,Tuesday,0.0074658989906311035,เริ่มข้างขึ้น,402768.21612516185
2003-03-16,16,มีนาคม,2546,653062,62,062,64,['820' '208' '702' '038'],['820' '208'],['702' '038'],Goat,Sunday,0.917015380859375,ช่วงข้างแรมแก่,371502.33669947134
2003-03-01,1,มีนาคม,2546,441022,22,022,42,['322' '026' '707' '628'],['322' '026'],['707' '628'],Goat,Saturday,0.04697960376739502,เริ่มข้างขึ้น,390370.9340492124
2003-02-17,17,กุมภาพันธ์,2546,455578,78,578,61,['805' '496' '980' '857'],['805' '496'],['980' '857'],Goat,Monday,0.9981305694580078,ช่วงข้างแรมแก่,369539.54197037267
2003-02-01,1,กุมภาพันธ์,2546,456370,70,370,94,['661' '429' '806' '229'],['661' '429'],['806' '229'],Goat,Saturday,0.0037381309270858765,เริ่มข้างขึ้น,384946.8466701731
2003-01-16,16,มกราคม,2546,977085,85,085,06,['441' '535' '519' '262'],['441' '535'],['519' '262'],Goat,Thursday,0.9346967315673829,ช่วงข้างแรมแก่,390935.1957366662
2002-12-30,30,ธันวาคม,2545,895196,96,196,95,['191' '116' '689' '609'],['191' '116'],['689' '609'],Horse,Monday,0.18382343292236328,ช่วงข้างขึ้น,367903.00892191473
2002-12-16,16,ธันวาคม,2545,019682,82,682,67,['616' '312' '075' '849'],['616' '312'],['075' '849'],Horse,Monday,0.8671054077148438,ช่วงข้างแรม,403068.5287343734
2002-12-01,1,ธันวาคม,2545,968422,22,422,37,['298' '088' '337' '809'],['298' '088'],['337' '809'],Horse,Sunday,0.15107645988464355,ช่วงข้างขึ้น,363634.0906085796
2002-11-16,16,พฤศจิกายน,2545,915344,44,344,55,['191' '843' '789' '906'],['191' '843'],['789' '906'],Horse,Saturday,0.8568377685546875,ช่วงข้างแรม,405688.1658648304
2002-11-01,1,พฤศจิกายน,2545,505498,98,498,25,['341' '297' '747' '383'],['341' '297'],['747' '383'],Horse,Friday,0.20841220855712891,ช่วงข้างขึ้น,365877.69260460744
2002-10-16,16,ตุลาคม,2545,428641,41,641,51,['150' '401' '244' '177'],['150' '401'],['244' '177'],Horse,Wednesday,0.7641835021972656,ช่วงข้างแรม,399512.11270983797
2002-10-01,1,ตุลาคม,2545,802505,05,505,72,['864' '567' '358' '189'],['864' '567'],['358' '189'],Horse,Tuesday,0.36688617706298826,ช่วงข้างขึ้น,380180.3679737961
2002-09-16,16,กันยายน,2545,156050,50,050,85,['056' '889' '823' '169'],['056' '889'],['823' '169'],Horse,Monday,0.7282443237304688,ช่วงข้างแรม,390236.9044829579
2002-09-01,1,กันยายน,2545,994200,00,200,51,['126' '799' '046' '395'],['126' '799'],['046' '395'],Horse,Sunday,0.41203746795654295,จันทร์เพ็ญ,390818.47716168733
2002-08-16,16,สิงหาคม,2545,120108,08,108,57,['705' '173' '953' '147'],['705' '173'],['953' '147'],Horse,Friday,0.5651546096801758,จันทร์เพ็ญ,375779.5447832765
2002-08-01,1,สิงหาคม,2545,493438,38,438,88,['269' '645' '544' '529'],['269' '645'],['544' '529'],Horse,Thursday,0.5427202987670898,จันทร์เพ็ญ,402468.0080088554
2002-07-16,16,กรกฎาคม,2545,340264,64,264,69,['304' '632' '539' '034'],['304' '632'],['539' '034'],Horse,Tuesday,0.36438976287841796,ช่วงข้างขึ้น,368652.9196707345
2002-07-01,1,กรกฎาคม,2545,481447,47,447,24,['195' '517' '763' '802'],['195' '517'],['763' '802'],Horse,Monday,0.6620834350585938,ช่วงข้างแรม,403115.41121778777
2002-06-16,16,มิถุนายน,2545,073261,61,261,07,['472' '156' '662' '845'],['472' '156'],['662' '845'],Horse,Sunday,0.2773451042175293,ช่วงข้างขึ้น,372211.2513985299
2002-06-01,1,มิถุนายน,2545,161149,49,149,02,['879' '643' '328' '485'],['879' '643'],['328' '485'],Horse,Saturday,0.6907270050048828,ช่วงข้างแรม,396769.87057074904
2002-05-16,16,พฤษภาคม,2545,598714,14,714,76,['765' '725' '394' '508'],['765' '725'],['394' '508'],Horse,Thursday,0.12802366256713868,ช่วงข้างขึ้น,384707.6972414041
2002-05-02,2,พฤษภาคม,2545,590664,64,664,56,['764' '739' '695' '503'],['764' '739'],['695' '503'],Horse,Thursday,0.7249774169921875,ช่วงข้างแรม,386571.8158371351
2002-04-16,16,เมษายน,2545,522630,30,630,37,['586' '949' '997' '085'],['586' '949'],['997' '085'],Horse,Tuesday,0.09479284286499023,เริ่มข้างขึ้น,395774.54081885517
2002-04-01,1,เมษายน,2545,990543,43,543,57,['971' '430' '225' '456'],['971' '430'],['225' '456'],Horse,Monday,0.8545535278320312,ช่วงข้างแรม,369050.96797716804
2002-03-16,16,มีนาคม,2545,659152,52,152,04,['370' '066' '707' '943'],['370' '066'],['707' '943'],Horse,Saturday,0.03434389114379883,เริ่มข้างขึ้น,405441.1098062433
2002-03-01,1,มีนาคม,2545,805590,90,590,55,['748' '715' '434' '856'],['748' '715'],['434' '856'],Horse,Friday,0.958432846069336,ช่วงข้างแรมแก่,358258.62726137275
2002-02-16,16,กุมภาพันธ์,2545,330853,53,853,92,['167' '820' '088' '769'],['167' '820'],['088' '769'],Horse,Saturday,0.1192871856689453,เริ่มข้างขึ้น,405874.3025597534
2002-02-01,1,กุมภาพันธ์,2545,633270,70,270,40,['956' '414' '621' '859'],['956' '414'],['621' '859'],Horse,Friday,0.866849136352539,ช่วงข้างแรม,362149.1419344302
2002-01-16,16,มกราคม,2545,709670,70,670,14,['895' '116' '434' '109'],['895' '116'],['434' '109'],Horse,Wednesday,0.057301721572875976,เริ่มข้างขึ้น,402803.1167554599
2001-12-30,30,ธันวาคม,2544,729367,67,367,64,['873' '974' '611' '107'],['873' '974'],['611' '107'],Snake,Sunday,0.9974150848388672,ช่วงข้างแรมแก่,372248.1722249929
2001-12-16,16,ธันวาคม,2544,224675,75,675,19,['887' '538' '363' '902'],['887' '538'],['363' '902'],Snake,Sunday,0.014013549089431762,เริ่มข้างขึ้น,389841.5033301199
2001-12-01,1,ธันวาคม,2544,737022,22,022,49,['713' '461' '773' '925'],['713' '461'],['773' '925'],Snake,Saturday,0.9996248626708985,ช่วงข้างแรมแก่,381236.65192032227
2001-11-16,16,พฤศจิกายน,2544,685706,06,706,74,['339' '976' '600' '275'],['339' '976'],['600' '275'],Snake,Friday,0.0068887251615524295,เริ่มข้างขึ้น,376910.3670020961
2001-11-01,1,พฤศจิกายน,2544,683472,72,472,52,['392' '081' '694' '431'],['392' '081'],['694' '431'],Snake,Thursday,0.9981838226318359,ช่วงข้างแรมแก่,393741.0740549513
2001-10-16,16,ตุลาคม,2544,975005,05,005,48,['070' '626' '110' '670'],['070' '626'],['110' '670'],Snake,Tuesday,0.011330478191375733,เริ่มข้างขึ้น,362714.86652255524
2001-10-01,1,ตุลาคม,2544,104154,54,154,15,['827' '303' '287' '058'],['827' '303'],['287' '058'],Snake,Monday,0.9753128814697266,ช่วงข้างแรมแก่,404513.8397665275
2001-09-16,16,กันยายน,2544,616426,26,426,82,['995' '806' '291' '089'],['995' '806'],['291' '089'],Snake,Sunday,0.03304522037506104,เริ่มข้างขึ้น,358531.9807010726
2001-09-01,1,กันยายน,2544,119067,67,067,14,['145' '294' '218' '532'],['145' '294'],['218' '532'],Snake,Saturday,0.9668797302246094,ช่วงข้างแรมแก่,405995.9671322396
2001-08-16,16,สิงหาคม,2544,690135,35,135,10,['217' '717' '900' '588'],['217' '717'],['900' '588'],Snake,Thursday,0.13889421463012697,ช่วงข้างขึ้น,366531.99234527536
2001-08-01,1,สิงหาคม,2544,180597,97,597,11,['602' '086' '864' '848'],['602' '086'],['864' '848'],Snake,Wednesday,0.9053960418701172,ช่วงข้างแรมแก่,398560.4958232376
2001-07-16,16,กรกฎาคม,2544,820715,15,715,50,['250' '171' '282' '767'],['250' '171'],['282' '767'],Snake,Monday,0.2807517623901367,ช่วงข้างขึ้น,383372.17342152493
2001-07-01,1,กรกฎาคม,2544,107987,87,987,34,['364' '296' '985' '546'],['364' '296'],['985' '546'],Snake,Sunday,0.7940113067626953,ช่วงข้างแรม,384610.69299451774
2001-06-16,16,มิถุนายน,2544,762394,94,394,75,['550' '395' '606' '922'],['550' '395'],['606' '922'],Snake,Saturday,0.3229376220703125,ช่วงข้างขึ้น,394187.36325256526
2001-06-01,1,มิถุนายน,2544,113311,11,311,80,['490' '983' '310' '920'],['490' '983'],['310' '920'],Snake,Friday,0.7281253051757812,ช่วงข้างแรม,374793.37557606166
